2.0001,-12.75,0
2.3001,-13.72,0
3.3999,-14.22,0
1.6999,-14.72,0
1.2,-15.07,0
1.1001,-15.41,0
2.0001,-14.93,9.5001
2.5001,-11.39,141.9
2.5001,-7.6396,286
2.5001,-4.2103,402.29
2.3001,-1.3002,482.7
1.3001,0.7601,496.3
2.1,1.7902,440.81
2.3001,1.9001,344.5
1.6999,0.6603,207.4
1.6999,-1.6299,66.004
3.3999,-4.0601,0
2.5001,-4.93,0
1.6999,-5.7999,0
1.2,-6.6699,0
1.3001,-7.5398,0
2.3001,-8.3996,0
3.7001,-9.2704,0
6.8999,-10,0
6.0001,-10.77,0
4,-11.55,0
4.2,-11.95,0
2.8999,-12.36,0
1.3001,-12.64,0
1.6999,-12.93,0
1.2,-12.24,13.101
1.6999,-9.2604,121.7
1.3001,-4.8604,306.39
0.9999,-2.1903,342
0.5,-0.4495,354.9
0.2999,0.8196,369.4
0.7999,1.3599,325.01
0.7,1.4404,279.1
0.5,0.75,202.09
0.6001,-1.02,74.2
0.9999,-3.1197,0
1.3001,-3.9795,0
3.1,-4.8403,0
1.6001,-5.7001,0
2.8,-6.56,0
3.3999,-7.4198,0
2.3001,-8.2796,0
4,-8.9701,0
3.5999,-9.6504,0
3.7001,-10.34,0
2.0001,-10.68,0
2.5001,-11.03,0
1.6999,-11.26,0
1.3001,-11.49,0
1.6001,-10.87,10.804
2.3001,-8.83,81.496
2.1,-6.4702,169.29
1.6999,-3.2699,309.09
1.4,-1.4202,303.89
0.6001,-0.1199,310.3
0.2,1.8003,430.7
0.4001,3.0502,405.51
0.4001,2.9999,247.61
0.7,1.3397,83.095
1.4,-0.76,0.2018
2.0001,-1.6702,0
2.8999,-2.5804,0
2.8,-3.4897,0
0.9999,-4.3898,0
1.2,-5.3,0
0.7999,-6.2102,0
1.1001,-7.1103,0
0.2,-8.0397,0
1.8001,-8.9701,0
1.4999,-9.4499,0
0.7,-9.9297,0
1.8001,-10.26,0
1.4999,-10.59,0
1.4,-10.12,13.598
2.1999,-7.2303,169.7
1.1001,-4.2204,335.5
